id,lot_frontage,lot_area,neighborhood,overall_qual,year_built,year_remod_add,mas_vnr_area,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,heating_qc,electrical,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,kitchen_qual,totrms_abvgrd,fireplaces,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,saleprice,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stone,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CBlock,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_ImStucc,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stone,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing
774,68.0,8014,1,6,1978,1978,23.0,4,3,4,6,456.0,3,4,1034,0,1034,0.0,1,0,3,5,1,1978.0,3,2.0,504.0,3,2,0,0,149900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1447,68.0,12250,3,5,1978,1978,180.0,4,3,2,5,781.0,5,4,1174,0,1174,1.0,1,0,3,5,0,1978.0,1,2.0,528.0,3,2,211,0,158000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,68.0,2403,4,7,2003,2003,0.0,4,3,1,6,244.0,5,4,530,550,1080,0.0,2,1,4,4,0,2003.0,2,2.0,496.0,3,2,0,50,147110,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2694,50.0,8600,0,6,1937,1950,0.0,3,3,1,1,0.0,3,4,780,596,1376,0.0,2,0,3,7,1,1937.0,1,1.0,198.0,3,0,0,0,119500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
920,60.0,13680,3,5,1940,1950,0.0,3,3,1,5,728.0,5,4,840,727,1567,1.0,1,1,3,6,2,1961.0,1,2.0,440.0,3,2,0,21,205000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1951,60.0,10800,0,5,1895,1999,0.0,4,3,3,1,0.0,5,4,751,783,1534,0.0,1,1,4,6,0,0.0,0,0.0,0.0,0,0,0,112,148000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9,39.0,5389,4,8,1995,1996,0.0,4,3,1,6,1180.0,5,4,1616,0,1616,1.0,2,0,4,5,1,1995.0,2,2.0,608.0,3,2,237,152,236500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2848,60.0,10890,1,5,1938,1950,0.0,2,3,1,2,930.0,3,4,1058,493,1551,1.0,2,0,2,6,0,1938.0,1,1.0,240.0,3,2,0,0,137000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
614,68.0,9768,1,5,1955,1955,0.0,3,3,1,3,100.0,4,4,960,0,960,1.0,1,0,3,5,0,1955.0,2,1.0,330.0,3,2,0,70,122000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1736,73.0,8993,2,7,2007,2007,0.0,4,3,3,1,0.0,5,4,1302,0,1302,0.0,2,0,4,6,0,2007.0,3,2.0,436.0,3,2,0,22,176485,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2686,50.0,11672,1,5,1925,1950,0.0,3,3,1,1,0.0,3,3,816,0,816,0.0,1,0,3,4,0,1925.0,1,1.0,210.0,2,0,168,0,109000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,56.0,9836,0,6,2008,2008,0.0,3,3,1,6,96.0,4,4,1133,0,1133,1.0,1,0,3,7,0,2008.0,1,1.0,308.0,3,2,0,175,143000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1765,89.0,10557,4,9,1998,1998,422.0,5,3,4,6,672.0,5,4,1671,1407,3078,1.0,2,1,4,9,1,1998.0,3,3.0,806.0,3,2,108,87,410000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1811,70.0,8462,2,6,1994,1994,105.0,4,4,1,6,814.0,5,4,936,785,1721,0.0,2,1,4,7,0,1994.0,2,2.0,471.0,3,2,300,87,201000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2603,60.0,10818,0,4,1910,1950,0.0,2,3,1,1,0.0,3,3,981,779,1760,0.0,1,1,3,7,1,1935.0,1,2.0,648.0,3,2,120,0,80000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2220,61.0,7259,3,6,1945,2002,0.0,3,3,1,5,774.0,5,4,1436,884,2320,1.0,2,1,4,9,1,1945.0,1,1.0,180.0,3,2,224,0,259500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2273,68.0,11800,3,7,2003,2004,94.0,4,3,4,6,766.0,5,4,1146,1340,2486,1.0,3,1,4,10,1,2003.0,3,2.0,452.0,3,2,143,32,279900,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
163,75.0,7500,1,5,1959,1994,0.0,3,3,1,2,340.0,5,4,1246,0,1246,1.0,1,1,4,6,0,1959.0,2,1.0,305.0,3,2,218,0,154000,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2116,68.0,159000,3,6,1958,2006,472.0,4,3,4,3,697.0,4,4,1444,700,2144,0.0,2,0,4,7,2,1958.0,3,2.0,389.0,3,2,0,98,277000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2734,62.0,6488,0,5,1942,1950,0.0,3,3,1,2,230.0,5,3,799,351,1150,0.0,1,0,3,6,2,1942.0,1,1.0,215.0,3,2,264,0,128000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,110.0,14230,4,8,2007,2007,640.0,4,3,1,1,0.0,5,4,1600,0,1600,0.0,2,0,4,7,1,2007.0,2,3.0,890.0,3,2,0,56,256300,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2216,110.0,7810,3,4,1930,2003,0.0,3,4,1,6,189.0,5,4,1230,525,1755,0.0,2,0,4,7,1,1930.0,1,1.0,231.0,3,2,0,40,188000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900,85.0,14331,3,8,2002,2002,630.0,5,3,4,6,1274.0,5,4,1800,0,1800,1.0,2,0,4,7,1,2002.0,3,3.0,765.0,3,2,270,78,312500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
97,30.0,3182,4,7,2004,2005,0.0,4,3,1,1,0.0,5,4,600,600,1200,0.0,2,1,4,4,0,2004.0,2,2.0,480.0,3,2,0,172,151000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1680,24.0,1920,0,5,1971,1971,376.0,3,3,1,5,471.0,5,4,765,600,1365,1.0,1,1,3,6,0,1971.0,1,2.0,440.0,3,2,240,36,122500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,68.0,10110,2,6,2003,2003,0.0,4,3,2,6,80.0,5,4,835,861,1696,1.0,2,1,4,7,0,2003.0,2,2.0,542.0,3,2,143,66,188000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2761,91.0,10984,3,7,2005,2006,0.0,4,3,4,1,0.0,5,4,945,864,1809,0.0,2,1,4,8,0,2005.0,2,2.0,638.0,3,2,144,54,209700,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1642,85.0,14082,4,8,2006,2006,945.0,5,4,4,6,1558.0,5,4,2234,0,2234,1.0,1,1,4,7,1,2006.0,2,2.0,724.0,3,2,390,80,441929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1141,50.0,8480,2,6,1993,1994,120.0,4,3,1,6,602.0,5,4,886,794,1680,0.0,2,1,4,7,0,1993.0,2,2.0,474.0,3,2,144,96,163000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2118,68.0,12205,3,6,1966,2007,157.0,3,2,4,2,568.0,4,4,976,1111,2087,0.0,2,1,4,9,0,1966.0,3,2.0,444.0,3,2,133,168,187500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,90.0,15750,3,8,1999,2000,260.0,4,3,4,6,1246.0,5,4,1513,0,1513,1.0,2,0,4,5,1,1999.0,3,2.0,521.0,3,2,135,34,220000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1875,70.0,8050,1,5,1967,1993,0.0,3,3,1,5,474.0,3,4,1107,0,1107,1.0,1,0,4,5,0,1967.0,2,1.0,308.0,3,2,88,64,127000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
155,60.0,7200,1,5,1955,2007,0.0,0,0,0,0,0.0,5,4,827,0,827,0.0,1,0,3,5,1,1967.0,1,1.0,392.0,3,2,0,0,107500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1318,35.0,6300,0,6,1914,2001,0.0,3,3,1,1,0.0,5,4,742,742,1484,0.0,2,0,3,9,1,0.0,0,0.0,0.0,0,2,0,291,128000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1285,30.0,5232,0,5,1925,2004,0.0,2,3,1,1,0.0,4,1,764,0,764,0.0,1,0,3,4,0,1965.0,1,2.0,504.0,3,0,0,0,73000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2400,72.0,11846,4,9,2003,2004,562.0,5,3,4,6,1567.0,5,4,1792,0,1792,1.0,2,0,5,6,1,2003.0,3,3.0,874.0,3,2,206,49,374000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1068,130.0,16900,4,8,2001,2002,1110.0,5,3,2,6,1075.0,5,4,1515,1134,2649,1.0,2,1,4,10,1,2001.0,3,3.0,746.0,3,2,0,60,421250,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
361,68.0,9636,2,6,1992,1993,0.0,4,3,1,1,0.0,4,4,808,785,1593,0.0,2,1,3,7,1,1993.0,2,2.0,389.0,3,2,342,40,178000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1493,90.0,10012,0,4,1972,1972,0.0,4,3,3,4,920.0,3,4,1181,0,1181,1.0,2,0,3,6,0,1974.0,2,2.0,588.0,3,2,0,0,137500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1110,91.0,14303,4,8,1994,1994,554.0,4,3,4,6,1314.0,5,4,1987,0,1987,1.0,2,0,4,7,1,1994.0,3,2.0,691.0,3,2,262,36,301500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911,43.0,5707,1,6,1935,1950,0.0,3,3,1,1,0.0,4,2,647,595,1242,0.0,1,1,3,6,1,1926.0,1,1.0,180.0,3,2,329,96,105000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2535,78.0,9360,1,6,1968,2004,203.0,3,3,3,5,760.0,3,4,976,0,976,1.0,1,0,4,4,1,1968.0,2,2.0,504.0,3,2,94,0,157500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,40.0,5680,0,5,1901,1950,0.0,3,3,1,1,0.0,3,3,969,245,1214,0.0,1,0,3,6,0,1920.0,1,1.0,216.0,3,0,0,0,117000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2634,70.0,7000,1,5,1962,1962,0.0,3,3,1,4,468.0,4,4,864,0,864,0.0,1,0,3,5,0,1962.0,1,1.0,336.0,3,2,0,0,105000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1530,51.0,10480,1,6,1936,1950,0.0,3,3,1,1,0.0,5,3,1166,0,1639,0.0,1,0,3,6,0,1936.0,1,1.0,240.0,3,2,0,0,115000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
435,95.0,11578,4,9,2008,2008,302.0,5,3,1,1,0.0,5,4,1736,0,1736,0.0,2,0,5,7,1,2008.0,2,3.0,834.0,3,2,319,90,360000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
812,64.0,7018,2,5,1979,1979,0.0,0,0,0,0,0.0,3,4,1535,0,1535,0.0,2,0,3,8,0,1979.0,1,2.0,400.0,3,2,0,0,118858,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1202,68.0,9130,2,6,1966,2000,252.0,3,3,1,6,400.0,4,4,800,832,1632,0.0,1,1,4,7,0,1966.0,1,2.0,484.0,3,2,0,40,173000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,60.0,10800,0,3,1890,1998,0.0,3,3,1,1,0.0,3,3,725,0,725,0.0,1,1,3,4,0,1959.0,1,1.0,320.0,3,2,0,30,78500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1751,62.0,8244,2,7,2004,2004,0.0,4,3,1,1,0.0,5,4,840,880,1720,0.0,2,1,4,7,1,2004.0,3,2.0,440.0,3,2,100,48,183500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
705,60.0,6000,0,4,1953,1953,0.0,2,3,1,1,0.0,3,4,936,0,936,0.0,1,0,3,4,0,1974.0,1,2.0,576.0,3,2,0,32,93000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1744,68.0,3621,3,8,2003,2003,72.0,4,3,4,6,1084.0,5,4,1589,0,1589,1.0,2,0,4,7,1,2003.0,3,3.0,630.0,3,2,143,20,226500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
357,59.0,7837,2,6,1993,1994,0.0,4,3,1,1,0.0,4,4,799,772,1571,0.0,2,1,3,7,1,1993.0,2,2.0,380.0,3,2,0,40,178000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2133,72.0,10665,3,7,2003,2003,167.0,4,3,3,6,1013.0,5,4,1479,0,1479,1.0,2,0,4,7,0,2003.0,2,2.0,558.0,3,2,144,29,226000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
989,70.0,10457,2,5,1969,1969,178.0,3,3,4,4,496.0,5,4,784,848,1632,0.0,1,1,3,7,1,1969.0,2,2.0,898.0,3,2,0,173,173000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
562,60.0,8281,1,5,1965,1965,0.0,3,3,1,3,553.0,4,4,864,0,864,0.0,1,0,3,5,1,1965.0,1,1.0,360.0,3,2,0,0,62383,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,67.0,14948,4,9,2008,2008,268.0,5,3,3,6,1330.0,5,4,1476,1237,2713,1.0,2,1,5,11,1,2008.0,3,3.0,858.0,3,2,126,66,446261,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2850,43.0,7000,1,7,1926,1997,0.0,3,3,1,5,424.0,5,4,743,736,1479,1.0,1,0,4,6,2,1926.0,1,1.0,312.0,3,2,530,0,160000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1082,68.0,3940,3,7,2004,2004,24.0,4,3,1,6,1087.0,5,4,1576,0,1576,1.0,2,0,4,7,1,2004.0,2,3.0,668.0,3,2,143,20,219990,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1440,93.0,9382,3,7,1999,2000,125.0,4,3,1,1,0.0,5,4,1479,0,1479,0.0,2,0,4,6,0,1999.0,2,2.0,577.0,3,2,120,25,191000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2006,55.0,6854,1,5,1925,1994,0.0,3,3,1,2,317.0,3,3,916,144,1060,1.0,1,0,3,6,1,1969.0,1,1.0,308.0,3,2,0,65,136500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2082,68.0,11515,0,4,1958,1994,0.0,0,0,0,0,0.0,3,4,943,0,943,0.0,1,0,4,5,0,1958.0,1,1.0,308.0,3,0,0,0,80000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344,68.0,13837,2,7,1988,1988,178.0,4,4,1,6,1002.0,4,4,1377,806,2183,0.0,2,1,4,9,0,1988.0,1,3.0,786.0,3,2,0,0,229000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
